date_id,fdate,year,month,day,dow,dow_name,month_name,quarter,y-m,y-q
20251201,2025-12-01,2025,12,1,0,Monday,December,4,2025-12,2025-4
20251202,2025-12-02,2025,12,2,1,Tuesday,December,4,2025-12,2025-4
20251203,2025-12-03,2025,12,3,2,Wednesday,December,4,2025-12,2025-4
20251204,2025-12-04,2025,12,4,3,Thursday,December,4,2025-12,2025-4
20251205,2025-12-05,2025,12,5,4,Friday,December,4,2025-12,2025-4
20251206,2025-12-06,2025,12,6,5,Saturday,December,4,2025-12,2025-4
20251207,2025-12-07,2025,12,7,6,Sunday,December,4,2025-12,2025-4
20251208,2025-12-08,2025,12,8,0,Monday,December,4,2025-12,2025-4
20251209,2025-12-09,2025,12,9,1,Tuesday,December,4,2025-12,2025-4
20251210,2025-12-10,2025,12,10,2,Wednesday,December,4,2025-12,2025-4
20251211,2025-12-11,2025,12,11,3,Thursday,December,4,2025-12,2025-4
20251212,2025-12-12,2025,12,12,4,Friday,December,4,2025-12,2025-4
20251213,2025-12-13,2025,12,13,5,Saturday,December,4,2025-12,2025-4
20251214,2025-12-14,2025,12,14,6,Sunday,December,4,2025-12,2025-4
20251215,2025-12-15,2025,12,15,0,Monday,December,4,2025-12,2025-4
20251216,2025-12-16,2025,12,16,1,Tuesday,December,4,2025-12,2025-4
20251217,2025-12-17,2025,12,17,2,Wednesday,December,4,2025-12,2025-4
20251218,2025-12-18,2025,12,18,3,Thursday,December,4,2025-12,2025-4
20251219,2025-12-19,2025,12,19,4,Friday,December,4,2025-12,2025-4
20251220,2025-12-20,2025,12,20,5,Saturday,December,4,2025-12,2025-4
20251221,2025-12-21,2025,12,21,6,Sunday,December,4,2025-12,2025-4
20251222,2025-12-22,2025,12,22,0,Monday,December,4,2025-12,2025-4
20251223,2025-12-23,2025,12,23,1,Tuesday,December,4,2025-12,2025-4
20251224,2025-12-24,2025,12,24,2,Wednesday,December,4,2025-12,2025-4
20251225,2025-12-25,2025,12,25,3,Thursday,December,4,2025-12,2025-4
20251226,2025-12-26,2025,12,26,4,Friday,December,4,2025-12,2025-4
20251227,2025-12-27,2025,12,27,5,Saturday,December,4,2025-12,2025-4
20251228,2025-12-28,2025,12,28,6,Sunday,December,4,2025-12,2025-4
20251229,2025-12-29,2025,12,29,0,Monday,December,4,2025-12,2025-4
20251230,2025-12-30,2025,12,30,1,Tuesday,December,4,2025-12,2025-4
20251231,2025-12-31,2025,12,31,2,Wednesday,December,4,2025-12,2025-4
