payment_id,customer_id,staff_id,rental_id,inventory_id,film_id,amount,payment_date
24761,224,1,12492,2839,623,4.99,2022-01-31 15:10:40.755291+00
24783,226,1,15901,2761,606,4.99,2022-01-26 06:59:05.945875+00
24791,228,1,10585,2670,586,4.99,2022-01-31 15:43:39.953608+00
24828,232,2,14857,4150,901,0.99,2022-01-28 22:57:15.63161+00
24838,234,2,10968,888,197,7.99,2022-01-30 13:12:52.556913+00
24847,234,2,15037,4517,986,5.99,2022-01-26 03:08:13.160842+00
24854,235,1,15034,1331,294,6.99,2022-01-26 07:33:43.939246+00
24876,238,1,10659,786,172,5.99,2022-01-24 04:39:19.169455+00
24886,239,2,11900,1931,420,4.99,2022-01-30 05:05:29.667122+00
24887,239,1,11968,698,153,0.99,2022-01-24 14:14:55.497545+00
24944,244,2,14657,477,105,0.99,2022-01-25 10:41:33.470639+00
24982,250,1,12361,1418,311,0.99,2022-01-24 20:21:43.360628+00
25052,257,2,13203,804,175,7.99,2022-01-26 18:39:43.421717+00
25087,260,1,12852,2446,534,0.99,2022-01-24 14:46:55.266984+00
25098,261,2,11928,79,16,2.99,2022-01-26 02:42:05.641469+00
25123,263,2,12919,2121,460,6.99,2022-01-25 07:33:06.938495+00
25142,265,1,14547,1172,260,6.99,2022-01-26 21:59:55.242108+00
25197,271,1,6024,2923,643,2.99,2022-01-29 03:09:01.551039+00
25208,273,2,3556,3142,690,2.99,2022-01-27 20:46:48.877024+00
25256,277,2,4987,996,222,5.99,2022-01-28 07:12:19.194959+00
25260,277,1,6487,4000,871,5.99,2022-01-23 14:05:24.118128+00
25290,280,2,8695,694,152,6.99,2022-01-31 18:37:48.079292+00
25309,282,1,7433,1748,380,2.99,2022-01-23 15:52:33.638966+00
25338,284,1,5161,2617,574,6.99,2022-01-29 21:48:26.610611+00
25360,286,2,3692,1237,274,3.99,2022-01-24 19:34:35.98977+00
25379,287,2,5761,1763,382,0.99,2022-01-30 11:06:03.204173+00
25407,289,1,9498,1035,231,2.99,2022-01-29 01:30:44.751122+00
25435,292,2,3557,3832,839,0.99,2022-01-31 08:23:20.755902+00
25442,292,2,7199,3685,806,5.99,2022-01-29 16:52:46.791136+00
25443,292,1,7216,1812,394,2.99,2022-01-24 05:42:57.803308+00
25479,295,2,5283,644,140,2.99,2022-01-27 14:09:31.511677+00
25485,295,1,8840,1484,324,9.99,2022-01-27 22:42:30.691411+00
25497,296,2,6016,651,141,4.99,2022-01-29 06:25:39.245405+00
25501,296,2,8171,3380,741,0.99,2022-01-25 10:03:11.411556+00
25516,297,1,10153,2945,646,0.99,2022-01-31 16:43:37.241549+00
25531,299,1,5642,3630,792,2.99,2022-01-28 20:51:25.739994+00
25532,299,2,6732,1913,416,0.99,2022-01-28 23:24:01.214577+00
25537,299,1,9520,1306,288,2.99,2022-01-25 03:41:53.353692+00
25596,304,2,7551,2635,578,4.99,2022-01-31 17:40:33.864763+00
25599,304,1,9992,4242,922,6.99,2022-01-27 23:13:00.062875+00
25628,307,1,4868,1157,255,4.99,2022-01-29 22:30:14.964658+00
25630,307,2,6125,2439,532,6.99,2022-01-27 06:26:28.093236+00
25658,309,2,9945,2075,450,2.99,2022-01-24 08:40:07.18626+00
25662,310,1,5621,552,120,5.99,2022-01-29 17:27:17.673294+00
25674,311,2,9882,1429,313,8.99,2022-01-24 06:47:25.015384+00
25682,312,1,8137,3188,699,4.99,2022-01-25 08:34:21.679506+00
25702,314,1,6763,3364,738,3.99,2022-01-29 15:30:02.351065+00
25736,317,2,5942,2861,627,7.99,2022-01-27 19:05:34.848418+00
25799,323,1,6840,1381,303,3.99,2022-01-30 09:34:58.788465+00
25804,323,2,7937,3944,859,4.99,2022-01-30 09:17:58.313443+00
25816,324,2,6299,4125,897,4.99,2022-01-29 04:30:21.029342+00
25916,333,2,6958,657,142,0.99,2022-01-27 12:38:22.598005+00
25921,333,2,9338,1482,324,10.99,2022-01-30 22:45:15.091036+00
25928,334,2,5818,3940,859,5.99,2022-01-26 17:42:45.346694+00
25931,334,2,6749,2895,636,4.99,2022-01-25 11:29:01.814551+00
25940,335,1,4387,591,129,8.99,2022-01-30 08:04:27.430391+00
25947,335,1,8855,4388,958,2.99,2022-01-25 08:17:31.87356+00
25962,336,1,10055,2725,598,0.99,2022-01-30 20:15:08.326738+00
25982,338,2,7584,4390,959,3.99,2022-01-25 05:20:46.858165+00
26020,342,2,7280,236,53,2.99,2022-01-28 05:24:56.662097+00
26040,344,2,9788,4367,952,4.99,2022-01-24 22:22:58.192644+00
26044,345,2,5508,2977,652,3.99,2022-01-25 19:04:12.604176+00
26052,346,2,4420,4427,968,4.99,2022-01-29 07:59:41.892268+00
26056,346,2,6136,205,45,4.99,2022-01-24 15:18:55.801554+00
26079,347,2,8771,3533,773,2.99,2022-01-28 01:57:55.420139+00
26098,348,2,8682,4328,944,4.99,2022-01-26 03:48:20.812648+00
26111,349,1,9731,3713,812,0.99,2022-01-26 15:55:57.447561+00
26118,350,2,6408,2008,437,3.99,2022-01-30 22:41:13.13905+00
26125,351,1,5912,1187,264,3.99,2022-01-25 20:03:31.321244+00
26210,359,2,4830,1150,254,7.99,2022-01-25 12:14:38.375093+00
26224,360,1,6442,1273,282,0.99,2022-01-28 09:57:12.004845+00
26232,360,1,9283,1858,405,4.99,2022-01-31 21:48:20.476302+00
26248,362,2,5563,2258,488,1.99,2022-01-28 15:46:56.060869+00
26250,362,1,6204,2572,563,4.99,2022-01-30 12:21:56.409712+00
26256,362,2,8325,932,206,2.99,2022-01-25 01:56:55.47752+00
26304,366,2,6971,3493,765,4.99,2022-01-25 05:01:43.643594+00
26320,367,2,6835,1444,316,5.99,2022-01-30 13:27:17.170544+00
26350,370,2,6714,1947,424,0.99,2022-01-30 15:43:44.706293+00
26372,372,1,5501,3979,867,6.99,2022-01-27 20:11:07.486863+00
26430,376,1,9828,3845,842,2.99,2022-01-26 00:53:44.821575+00
26431,376,1,9872,1021,228,0.99,2022-01-23 16:01:21.848837+00
26443,377,1,10183,4319,941,8.99,2022-01-24 21:46:58.410717+00
26556,389,2,5626,3029,665,3.99,2022-01-29 02:29:54.729865+00
26567,390,2,4191,2475,542,3.99,2022-01-28 13:58:01.844216+00
26570,390,1,6215,316,71,4.99,2022-01-25 11:54:08.748083+00
26595,392,1,7981,90,18,1.99,2022-01-27 23:17:58.027775+00
26607,393,2,7486,4362,951,0.99,2022-01-23 20:00:30.232556+00
26694,402,1,4399,4515,986,2.99,2022-01-28 09:13:16.957269+00
26702,402,2,9779,1280,283,0.99,2022-01-28 19:21:47.633639+00
26704,403,2,3737,123,24,3.99,2022-01-30 04:07:56.236776+00
26707,403,2,6322,4115,895,2.99,2022-01-27 22:28:50.379873+00
26716,404,1,4495,3515,770,2.99,2022-01-31 11:53:08.775986+00
26731,405,2,5040,2479,543,7.99,2022-01-27 02:04:20.851515+00
26798,410,1,5150,1961,428,3.99,2022-01-25 04:36:56.350013+00
26810,411,1,3928,1960,428,2.99,2022-01-30 07:22:22.908627+00
26812,411,1,4246,1141,252,2.99,2022-01-31 06:03:41.611383+00
26815,411,1,7102,1081,241,1.99,2022-01-23 20:10:42.493436+00
26823,412,2,4074,2347,511,0.99,2022-01-24 00:41:39.663527+00
26835,414,1,3957,443,98,10.99,2022-01-26 02:08:01.831015+00
26862,416,2,8349,534,117,5.99,2022-01-31 18:43:55.34611+00
26936,423,1,7849,996,222,9.99,2022-01-27 06:28:52.305866+00
26946,424,1,6589,1595,349,2.99,2022-01-26 04:37:04.440889+00
26947,424,1,7594,3230,709,2.99,2022-01-24 05:20:16.145622+00
26958,425,2,4362,3759,823,5.99,2022-01-29 22:11:00.443853+00
26981,426,1,9185,2268,490,5.99,2022-01-25 16:03:49.580539+00
26983,426,2,10172,2506,551,10.99,2022-01-23 13:42:35.952907+00
26990,427,2,8182,4120,895,3.99,2022-01-23 13:03:52.212496+00
26996,428,1,4151,4564,996,0.99,2022-01-30 02:37:12.902907+00
26999,428,1,7823,84,17,6.99,2022-01-24 00:08:16.496342+00
27047,433,2,7907,3252,715,4.99,2022-01-29 22:56:27.233052+00
27048,433,1,8414,1337,295,5.99,2022-01-28 23:14:40.555887+00
27123,440,2,5594,61,12,0.99,2022-01-31 10:47:07.907932+00
27133,441,2,3695,2823,620,2.99,2022-01-30 22:17:42.097234+00
27138,441,2,6636,3270,720,2.99,2022-01-30 16:59:33.470404+00
27165,443,2,3510,2250,486,5.99,2022-01-25 15:49:59.27862+00
27212,447,1,5331,4181,911,4.99,2022-01-28 23:05:28.141592+00
27213,447,1,5734,399,89,0.99,2022-01-28 17:21:33.269492+00
27219,447,2,9076,496,110,5.99,2022-01-27 22:48:16.534811+00
27269,453,2,4805,377,83,2.99,2022-01-31 01:56:00.76875+00
27271,453,1,6752,3392,744,4.99,2022-01-29 17:26:10.999102+00
27280,454,2,6260,4308,938,4.99,2022-01-26 00:31:02.33936+00
27283,454,1,8806,4085,890,0.99,2022-01-30 10:10:49.552168+00
27284,454,2,9041,1103,245,0.99,2022-01-31 05:50:11.445827+00
27330,459,1,8289,4579,1000,9.99,2022-01-31 02:24:41.509815+00
27386,464,2,6601,1640,358,3.99,2022-01-27 21:47:58.661909+00
27394,466,2,7080,710,155,2.99,2022-01-30 05:43:07.278335+00
27425,469,2,3522,4522,987,4.99,2022-01-25 17:24:22.361519+00
27452,470,1,6927,4511,985,10.99,2022-01-28 20:59:30.986557+00
27475,472,1,6584,1800,391,2.99,2022-01-30 22:38:22.20182+00
27529,477,2,7302,4539,991,2.99,2022-01-24 06:27:29.400687+00
27552,479,2,7893,3058,672,2.99,2022-01-29 16:32:08.62287+00
27662,488,1,7373,3074,676,5.99,2022-01-30 18:36:27.91762+00
27668,488,1,9537,546,119,0.99,2022-01-24 01:22:50.894972+00
27681,490,2,6230,2260,489,2.99,2022-01-31 02:59:03.556039+00
27695,491,2,7688,1179,263,7.99,2022-01-28 19:20:07.650179+00
27721,494,1,5180,3684,806,2.99,2022-01-27 16:35:47.616874+00
27745,496,1,4261,1405,307,4.99,2022-01-25 15:32:17.026956+00
27850,505,2,5976,1693,369,9.99,2022-01-24 18:33:29.379055+00
27908,510,1,7457,3635,793,2.99,2022-01-31 23:24:45.836239+00
27934,513,2,3872,1785,388,0.99,2022-01-24 19:04:19.819173+00
27937,513,2,4220,821,179,4.99,2022-01-26 13:18:23.564235+00
27965,516,2,8534,4029,878,5.99,2022-01-25 11:35:11.983461+00
27970,517,1,4369,3552,776,4.99,2022-01-26 03:38:05.130141+00
27974,517,1,5206,692,151,7.99,2022-01-27 07:32:41.897197+00
28011,520,1,5853,3026,664,3.99,2022-01-26 23:52:24.230587+00
28050,523,1,5287,3110,683,6.99,2022-01-30 00:52:34.674126+00
28058,524,1,4366,2961,649,5.99,2022-01-29 01:22:30.472374+00
28061,524,1,6240,640,139,6.99,2022-01-25 13:08:48.99914+00
28066,525,1,3993,1061,236,6.99,2022-01-29 06:24:36.980876+00
28097,527,1,4888,1220,270,0.99,2022-01-30 03:13:40.307321+00
28194,535,1,6504,3786,829,2.99,2022-01-24 03:16:59.24768+00
28199,536,1,3483,79,16,4.99,2022-01-23 18:23:05.221128+00
28221,537,2,8256,1483,324,4.99,2022-01-28 21:33:46.177664+00
28233,538,1,9307,3831,839,0.99,2022-01-27 09:21:25.74713+00
28268,542,2,6325,4556,994,5.99,2022-01-28 17:58:39.272738+00
28271,542,1,8533,551,120,4.99,2022-01-31 05:48:28.683377+00
28273,543,1,4887,3613,789,2.99,2022-01-27 20:44:29.621241+00
28325,549,1,4447,404,89,0.99,2022-01-26 03:03:27.347228+00
28326,549,1,7252,3107,683,7.99,2022-01-24 06:59:57.17721+00
28328,549,1,8316,4118,895,4.99,2022-01-30 14:00:01.813556+00
28351,552,1,4477,1602,350,6.99,2022-01-29 11:13:26.41943+00
28360,553,1,3495,2306,501,6.99,2022-01-24 04:34:00.859577+00
28373,553,1,7890,3443,755,4.99,2022-01-29 05:31:42.771472+00
28374,553,2,9272,1352,298,4.99,2022-01-24 15:51:35.041671+00
28405,558,1,3990,2009,437,3.99,2022-01-27 11:17:07.564415+00
28421,559,2,5396,3795,831,1.99,2022-01-27 14:49:19.632235+00
28430,560,1,3941,382,84,4.99,2022-01-25 09:09:41.372617+00
28446,561,1,6621,2229,482,0.99,2022-01-24 22:23:46.116566+00
28455,562,1,6607,337,74,8.99,2022-01-25 12:19:52.018782+00
28558,571,2,6676,2294,499,8.99,2022-01-28 00:20:05.397552+00
28578,573,2,4023,274,61,4.99,2022-01-29 18:17:22.568869+00
28586,573,1,8400,3680,805,4.99,2022-01-27 17:35:21.567336+00
28602,574,1,7964,2528,555,2.99,2022-01-26 05:02:23.50401+00
28640,577,1,8060,3765,823,6.99,2022-01-30 21:31:27.169285+00
28665,579,2,9553,4187,911,5.99,2022-01-28 20:02:20.534904+00
28702,582,1,7575,702,154,2.99,2022-01-25 08:16:27.711445+00
28751,587,2,3969,383,85,0.99,2022-01-27 04:16:35.472463+00
28754,587,2,6665,2912,640,6.99,2022-01-28 07:26:12.717351+00
28760,588,1,3628,3509,768,4.99,2022-01-25 23:07:07.821745+00
28786,590,2,4722,3738,817,4.99,2022-01-29 02:14:17.287248+00
28792,590,1,7010,3016,662,4.99,2022-01-24 10:57:22.018437+00
28846,594,1,6473,527,116,6.99,2022-01-28 19:36:45.787613+00
28851,594,1,9545,3451,757,7.99,2022-01-27 03:36:19.120588+00
28861,595,1,6704,1590,349,6.99,2022-01-26 12:59:21.798931+00
28864,595,1,7396,3346,735,4.99,2022-01-28 12:32:33.416069+00
28878,596,1,10094,2865,628,3.99,2022-01-25 06:39:49.876371+00
28930,204,1,4043,3427,751,0.99,2022-01-26 15:17:07.714208+00
28933,204,1,5619,113,22,2.99,2022-01-26 16:20:10.867847+00
28936,204,2,6631,2340,509,0.99,2022-01-27 10:29:04.418494+00
28941,204,1,9394,161,35,5.99,2022-01-29 02:16:52.194898+00
28947,205,1,4729,1429,313,4.99,2022-01-24 07:07:39.845484+00
28949,205,2,7976,2296,500,7.99,2022-01-24 03:23:22.81501+00
28982,208,2,4985,2146,464,4.99,2022-01-29 06:02:32.205185+00
28999,1,1,7841,1092,243,4.99,2022-01-29 13:03:02.267403+00
29000,1,2,8033,4268,929,4.99,2022-01-28 20:10:06.039818+00
29012,2,2,8705,4038,879,5.99,2022-01-23 14:26:35.170413+00
29018,2,1,10136,3142,690,2.99,2022-01-27 21:30:44.556404+00
29031,3,2,9816,4560,995,4.99,2022-01-30 21:08:32.020998+00
29036,4,1,9371,2980,653,5.99,2022-01-29 09:05:28.038014+00
29046,5,2,7293,3333,733,0.99,2022-01-25 10:56:59.99137+00
29070,7,2,6761,3645,796,3.99,2022-01-24 09:02:19.440986+00
29090,9,1,6165,3540,774,5.99,2022-01-30 06:59:04.197277+00
29140,13,1,9736,2072,449,7.99,2022-01-31 07:23:12.393893+00
29144,14,1,5104,2109,457,0.99,2022-01-24 02:46:33.017033+00
29147,14,1,5565,3368,739,7.99,2022-01-31 14:34:02.850311+00
29150,14,1,8548,3366,738,3.99,2022-01-29 04:16:44.112776+00
29212,21,1,7994,2431,531,0.99,2022-01-30 04:36:00.212832+00
29222,22,2,9410,1789,388,0.99,2022-01-31 06:47:55.82618+00
29244,24,1,9723,3968,864,0.99,2022-01-25 15:05:26.91934+00
29251,25,2,6905,763,166,2.99,2022-01-28 06:44:31.479166+00
29260,26,1,4382,657,142,4.99,2022-01-27 09:48:21.210917+00
29320,30,2,8038,1225,271,4.99,2022-01-29 20:59:59.107009+00
29340,32,2,4771,1060,235,2.99,2022-01-27 21:51:10.707437+00
29392,36,1,7647,3079,677,0.99,2022-01-25 20:43:10.482476+00
29396,36,1,8952,4397,961,4.99,2022-01-30 08:59:24.427562+00
29415,38,2,7163,3666,803,5.99,2022-01-30 08:08:45.750412+00
29418,38,2,8924,2291,496,3.99,2022-01-27 20:17:39.510897+00
29432,39,2,8723,224,50,7.99,2022-01-24 14:19:35.830792+00
29477,42,2,8852,1138,252,3.99,2022-01-24 12:09:37.187795+00
29490,43,2,8376,3588,785,4.99,2022-01-23 15:16:12.762605+00
29512,46,1,3916,3198,702,4.99,2022-01-29 00:12:20.546341+00
29540,49,1,6214,1258,279,4.99,2022-01-29 22:11:32.34633+00
29564,50,2,10046,4302,937,2.99,2022-01-30 13:26:30.705567+00
29574,51,1,7636,202,45,5.99,2022-01-25 14:15:18.197513+00
29583,52,1,6394,2574,563,7.99,2022-01-24 13:02:10.037545+00
29599,54,2,5055,751,164,1.99,2022-01-30 05:19:54.625322+00
29617,56,1,5142,369,81,4.99,2022-01-26 11:36:14.099979+00
29633,57,1,9211,595,130,1.99,2022-01-28 00:21:13.224313+00
29651,59,1,5207,3496,766,3.99,2022-01-24 08:33:57.282899+00
29656,59,2,9573,3745,819,6.99,2022-01-28 07:46:43.507237+00
29662,60,1,7494,2259,488,0.99,2022-01-25 00:50:12.448119+00
29682,63,2,6847,346,77,8.99,2022-01-25 03:11:37.93689+00
29684,63,2,9007,2813,618,0.99,2022-01-25 15:02:30.153969+00
29704,64,1,7476,2288,496,1.99,2022-01-26 19:38:48.013297+00
29738,67,2,8563,61,12,1.99,2022-01-31 11:50:00.895079+00
29745,68,1,6512,1703,371,4.99,2022-01-26 04:43:30.606687+00
29768,71,2,4614,2579,565,4.99,2022-01-25 09:22:56.83847+00
29783,71,1,8783,2316,503,3.99,2022-01-25 13:11:19.939041+00
29785,71,1,8956,2129,461,0.99,2022-01-30 18:16:15.627063+00
29793,72,1,9027,449,99,2.99,2022-01-30 07:53:23.604139+00
29860,78,1,6344,3074,676,4.99,2022-01-28 00:58:21.124621+00
29883,80,1,4688,3574,782,5.99,2022-01-29 15:05:52.842763+00
29930,85,2,4451,179,39,0.99,2022-01-26 21:25:04.660241+00
29942,86,2,5295,4460,974,0.99,2022-01-27 23:25:30.441031+00
29944,86,2,6872,3246,715,7.99,2022-01-26 09:51:34.290531+00
29950,87,1,5084,3113,683,7.99,2022-01-27 07:01:44.267356+00
29952,87,2,5700,3961,863,4.99,2022-01-29 16:27:27.477479+00
29982,89,2,7995,536,117,4.99,2022-01-27 07:40:07.01838+00
29988,89,2,9767,3432,753,0.99,2022-01-26 03:56:41.914422+00
29998,90,1,8024,1735,378,2.99,2022-01-30 12:46:02.638175+00
30001,90,2,9337,2363,514,2.99,2022-01-26 20:36:28.026499+00
30019,91,2,9228,2325,505,2.99,2022-01-26 07:08:16.117808+00
30024,92,1,4360,1811,393,2.99,2022-01-23 20:28:02.191688+00
30031,92,2,6277,4023,876,6.99,2022-01-25 07:20:29.961862+00
30036,92,1,9240,587,127,4.99,2022-01-23 17:55:40.58914+00
30050,95,1,3633,2978,652,1.99,2022-01-27 13:49:07.449243+00
30083,98,2,3682,2597,570,7.99,2022-01-31 04:23:42.581618+00
30116,100,1,7921,116,23,1.99,2022-01-28 20:44:56.064539+00
30117,100,2,8203,3878,848,0.99,2022-01-25 09:08:28.548727+00
30131,101,2,9965,3946,861,6.99,2022-01-30 20:28:10.03152+00
30142,102,1,5716,3416,748,2.99,2022-01-29 21:50:46.473646+00
30191,106,1,4665,575,125,3.99,2022-01-29 12:17:09.120158+00
30193,106,2,6992,3411,748,0.99,2022-01-24 05:51:00.946+00
30209,107,1,7600,3492,765,7.99,2022-01-24 07:14:50.413138+00
30215,108,2,4082,2904,638,2.99,2022-01-23 14:44:27.976362+00
30254,112,2,7691,1579,346,4.99,2022-01-26 16:28:46.09246+00
30297,115,1,6798,275,61,6.99,2022-01-28 02:18:20.570168+00
30300,115,1,7983,1836,398,4.99,2022-01-31 02:35:42.767788+00
30306,116,1,4027,56,11,0.99,2022-01-28 21:48:42.008602+00
30359,121,2,8788,3412,748,1.99,2022-01-25 06:03:00.549549+00
30371,122,1,7267,3661,800,2.99,2022-01-24 23:31:25.435501+00
30382,123,1,7852,3462,759,2.99,2022-01-26 23:38:48.216483+00
30416,126,2,5137,409,90,0.99,2022-01-30 15:22:39.446749+00
30457,129,1,8339,1870,408,4.99,2022-01-25 03:23:42.507078+00
30478,131,2,8071,2582,566,0.99,2022-01-26 14:26:42.403478+00
30498,133,2,4566,4302,937,2.99,2022-01-27 16:52:01.4306+00
30514,134,2,7965,3671,803,4.99,2022-01-29 14:02:57.715494+00
30540,137,2,4474,4474,977,3.99,2022-01-29 12:51:12.386854+00
30548,137,2,8954,991,220,2.99,2022-01-29 18:53:45.697523+00
30656,146,2,6184,1131,251,6.99,2022-01-31 00:56:42.828438+00
30670,147,1,7723,3263,718,0.99,2022-01-27 07:54:37.562899+00
30675,148,1,4746,173,37,2.99,2022-01-31 01:51:47.552311+00
30703,149,2,7559,661,143,4.99,2022-01-26 19:16:50.955575+00
30713,151,2,6854,3173,697,0.99,2022-01-24 07:15:46.510481+00
30729,153,2,4670,3317,730,5.99,2022-01-24 05:34:13.820646+00
30745,154,1,7055,4305,938,4.99,2022-01-31 00:53:25.777875+00
30779,157,2,8347,4407,963,0.99,2022-01-28 04:36:49.204818+00
30814,160,2,7500,609,132,0.99,2022-01-27 11:22:37.13138+00
30883,167,2,4493,1369,301,0.99,2022-01-31 13:16:10.685652+00
30891,167,1,8092,2034,443,2.99,2022-01-26 16:56:48.084819+00
30926,170,2,4113,915,203,4.99,2022-01-26 05:27:48.823361+00
30959,173,2,3717,1677,366,0.99,2022-01-31 03:28:54.142026+00
30975,174,1,6909,769,167,4.99,2022-01-24 06:02:01.986259+00
30978,174,1,9301,1073,239,4.99,2022-01-26 17:48:49.819264+00
30986,175,1,8244,1552,341,2.99,2022-01-28 03:23:43.082852+00
30989,175,1,8817,2716,596,4.99,2022-01-25 17:09:00.48208+00
31023,178,2,8696,2553,559,4.99,2022-01-29 06:25:24.509162+00
31038,179,1,8731,2638,579,8.99,2022-01-29 07:29:47.01576+00
31050,180,1,9373,3478,762,0.99,2022-01-23 20:42:06.804108+00
31054,181,2,6477,804,175,4.99,2022-01-25 15:54:34.008907+00
31084,183,2,9672,4394,960,5.99,2022-01-28 08:06:57.032465+00
31096,185,1,4186,3910,853,9.99,2022-01-26 15:34:34.583175+00
31112,186,2,8872,2669,586,0.99,2022-01-30 00:06:28.979451+00
31113,186,2,9303,4299,937,2.99,2022-01-23 16:24:47.867625+00
31118,187,2,5366,886,196,0.99,2022-01-31 22:34:05.023035+00
31163,192,1,5400,3435,753,2.99,2022-01-23 19:51:36.691653+00
31229,198,1,10112,2643,579,4.99,2022-01-28 12:20:57.002052+00
31285,210,1,4989,3326,732,3.99,2022-01-27 03:02:23.024961+00
31302,211,2,6438,412,91,0.99,2022-01-24 02:15:17.996237+00
31318,213,2,4236,642,139,4.99,2022-01-25 14:15:21.520576+00
31327,213,2,9340,3228,709,2.99,2022-01-31 04:45:54.522033+00
31350,217,2,5576,1453,319,2.99,2022-01-26 00:39:08.244197+00
31356,217,2,9317,4138,899,2.99,2022-01-31 05:29:29.609793+00
31364,218,2,9018,1982,432,6.99,2022-01-28 23:40:35.669584+00
31378,219,1,8430,3377,741,0.99,2022-01-27 03:57:08.124071+00
31383,220,2,5613,4517,986,2.99,2022-01-30 17:00:37.428803+00
31407,222,1,5266,2409,525,3.99,2022-01-27 22:54:16.915021+00
31412,222,2,7786,2285,494,0.99,2022-01-24 08:15:24.445317+00
31430,224,2,8439,182,40,2.99,2022-01-29 06:22:44.760295+00
31466,227,1,8234,644,140,0.99,2022-01-24 07:15:44.716986+00
31478,228,1,5151,224,50,2.99,2022-01-27 13:58:38.564583+00
31524,231,2,9711,1525,333,2.99,2022-01-29 06:04:43.565359+00
31533,232,2,8401,3121,686,4.99,2022-01-29 16:52:07.140924+00
31577,236,2,6049,2582,566,0.99,2022-01-23 23:15:27.252054+00
31613,238,2,9841,4554,994,7.99,2022-01-26 23:28:13.936936+00
31624,239,2,9676,681,149,0.99,2022-01-29 03:23:16.176299+00
31625,239,1,9863,19,4,5.99,2022-01-23 22:33:44.464232+00
31627,240,2,5262,1092,243,4.99,2022-01-27 08:57:21.238751+00
31687,244,2,10047,4195,913,4.99,2022-01-30 03:52:08.298955+00
31737,250,1,5998,1458,319,2.99,2022-01-27 01:29:31.41487+00
31801,257,2,6711,2247,486,5.99,2022-01-28 18:58:53.871022+00
31806,257,2,7518,2676,587,5.99,2022-01-30 22:30:04.14227+00
31815,258,1,4677,1226,272,5.99,2022-01-27 14:05:46.283849+00
31819,258,1,5935,3371,739,9.99,2022-01-28 19:33:02.781871+00
31848,261,1,5449,921,204,5.99,2022-01-23 21:26:25.924728+00
31886,264,2,9380,4403,962,2.99,2022-01-28 20:44:43.165864+00
31944,359,2,15655,604,131,4.99,2022-01-31 04:14:09.263637+00
31970,457,2,14516,713,155,0.0,2022-01-29 13:06:00.876354+00
32031,56,2,15714,2083,451,4.99,2022-01-25 14:31:16.897287+00
32054,115,2,13056,3751,820,2.99,2022-01-29 08:02:52.398185+00
32063,163,1,15282,1932,420,0.0,2022-01-26 05:30:29.975983+00
32070,186,1,14216,3763,823,2.99,2022-01-28 16:22:37.392344+00
32081,213,2,14374,236,53,2.99,2022-01-31 21:30:58.831416+00
32088,228,2,12672,1722,376,3.98,2022-01-28 09:40:40.098977+00
16056,270,1,193,3900,851,1.99,2022-02-03 01:49:30.663659+00
16075,278,1,1092,4412,964,4.99,2022-02-14 16:08:09.981165+00
16077,279,2,1019,3975,866,0.99,2022-02-09 21:43:26.740315+00
16078,280,1,1014,766,167,4.99,2022-02-06 00:01:36.023609+00
16103,294,1,595,595,130,1.99,2022-02-02 05:00:37.57789+00
16107,296,1,869,3399,745,4.99,2022-02-07 13:43:52.208634+00
16122,303,1,265,2276,492,0.99,2022-02-20 17:52:56.731619+00
16129,306,2,375,1815,394,3.99,2022-02-11 02:36:17.845334+00
16130,306,2,672,697,152,6.99,2022-02-09 21:22:58.885179+00
16131,307,2,413,3516,770,4.99,2022-02-27 21:03:23.082646+00
16133,307,1,614,280,63,1.99,2022-02-23 14:07:39.213376+00
16154,315,1,537,3095,680,8.99,2022-02-21 06:42:18.733228+00
16164,321,2,200,3926,856,4.99,2022-02-14 17:26:09.023532+00
16167,322,2,166,3894,850,0.99,2022-02-20 06:34:26.22591+00
16173,325,1,131,815,177,5.99,2022-02-08 10:29:05.367166+00
16180,330,2,967,1954,426,7.99,2022-02-09 14:41:36.737746+00
16184,332,1,1000,1774,385,6.99,2022-02-01 01:45:54.586456+00
16189,337,1,572,1899,414,4.99,2022-02-23 05:11:54.387724+00
16196,344,2,813,4554,994,5.99,2022-02-02 02:20:47.90095+00
